Site	genome_id	genome_name	accession	feature_type	patric_id	start	end	strand	gene	product	global_start	global_end
NC_009614:5092514-5092526-5092638-5092650	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.4248	5091359	5092573	-		N-acetylneuraminate mutarotase	5091359	5092573
NC_009614:5097687-5097700-5098236-5098249	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.4251	5097608	5099671	-		Sialic acid-specific 9-O-acetylesterase	5097608	5099671
NC_009614:5120021-5120034-5120236-5120249	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.4266	5120120	5120389	-		hypothetical protein	5120120	5120389
NC_009614:543822-543833-543933-543944	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.388	543282	547931	-		hypothetical protein	543282	547931
NC_009614:598581-598593-598787-598799	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.426	598327	599433	-		hypothetical protein	598327	599433
NC_009614:630987-631001-631089-631103	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.457	630432	632612	-		ATP-dependent DNA helicase RecQ	630432	632612
NC_009614:674059-674074-674269-674284	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.497	673168	676251	-		Exonuclease SbcC	673168	676251
NC_009614:734527-734538-734704-734715	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.530	734318	735616	-		UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase (EC 6.3.2.10)	734318	735616
NC_009614:902599-902613-903068-903082	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.645	902023	904227	-		Alpha-1,2-mannosidase	902023	904227
NC_009614:9399-9412-9658-9671	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.6	8873	9754	-		Radical SAM domain protein	8873	9754
NC_009614:95451-95462-95612-95623	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.69	95171	96265	-		hypothetical protein	95171	96265
NZ_DS483480:27880-27891-28032-28043	411485.1	Faecalibacterium prausnitzii M21/2	NZ_DS483480	CDS	fig|411485.10.peg.19	27176	28993	-		hypothetical protein	28798	30615
NZ_DS483497:41793-41804-41929-41940	411485.1	Faecalibacterium prausnitzii M21/2	NZ_DS483497	CDS	fig|411485.10.peg.1057	41148	42260	+		Uncharacterized protein YggP	1157358	1158470
NZ_DS483502:94243-94258-94936-94951	411485.1	Faecalibacterium prausnitzii M21/2	NZ_DS483502	CDS	fig|411485.10.peg.1773	94189	94641	-		hypothetical protein	2014537	2014989
NZ_DS483502:94243-94258-94936-94951	411485.1	Faecalibacterium prausnitzii M21/2	NZ_DS483502	CDS	fig|411485.10.peg.1774	94745	95158	-		hypothetical protein	2015093	2015506
NZ_DS483503:925043-925056-925151-925164	411485.1	Faecalibacterium prausnitzii M21/2	NZ_DS483503	CDS	fig|411485.10.peg.2712	924553	926607	+		Lead, cadmium, zinc and mercury transporting ATPase (EC 3.6.3.3) (EC 3.6.3.5); Copper-translocating P-type ATPase (EC 3.6.3.4)	3052316	3054370
NZ_DS483503:575786-575802-576459-576475	411485.1	Faecalibacterium prausnitzii M21/2	NZ_DS483503	-1	-1	-1	-1	+	-1	-1	-1	-1
NZ_DS483503:570643-570658-570956-570971	411485.1	Faecalibacterium prausnitzii M21/2	NZ_DS483503	CDS	fig|411485.10.peg.2407	570460	571377	-		hypothetical protein	2698223	2699140
NZ_DS483503:578009-578024-578654-578669	411485.1	Faecalibacterium prausnitzii M21/2	NZ_DS483503	CDS	fig|411485.10.peg.2411	578029	579216	-		Type I restriction-modification system, specificity subunit S	2705792	2706979
NZ_DS499577:242436-242448-242754-242766	445970.5	Alistipes putredinis DSM 17216	NZ_DS499577	CDS	fig|445970.5.peg.231	242463	244439	+		3-dehydroquinate dehydratase I (EC 4.2.1.10) / 3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19)	257699	259675
NZ_DS499577:483240-483253-483588-483601	445970.5	Alistipes putredinis DSM 17216	NZ_DS499577	CDS	fig|445970.5.peg.453	482836	484191	+		Putative TonB-dependent receptor	498072	499427
NZ_DS499577:882837-882848-882983-882994	445970.5	Alistipes putredinis DSM 17216	NZ_DS499577	CDS	fig|445970.5.peg.825	881532	883592	+		TonB-dependent receptor; Outer membrane receptor for ferrienterochelin and colicins	896768	898828
NZ_DS499577:956418-956430-956783-956795	445970.5	Alistipes putredinis DSM 17216	NZ_DS499577	CDS	fig|445970.5.peg.885	956235	957722	+		hypothetical protein	971471	972958
NZ_DS499577:1075292-1075307-1075351-1075366	445970.5	Alistipes putredinis DSM 17216	NZ_DS499577	-1	-1	-1	-1	+	-1	-1	-1	-1
NZ_DS499577:553349-553369-553431-553451	445970.5	Alistipes putredinis DSM 17216	NZ_DS499577	-1	-1	-1	-1	+	-1	-1	-1	-1
NZ_DS499577:892831-892844-893309-893322	445970.5	Alistipes putredinis DSM 17216	NZ_DS499577	-1	-1	-1	-1	+	-1	-1	-1	-1
NZ_DS499577:946581-946592-946813-946824	445970.5	Alistipes putredinis DSM 17216	NZ_DS499577	-1	-1	-1	-1	+	-1	-1	-1	-1
NZ_DS499577:274648-274661-274770-274783	445970.5	Alistipes putredinis DSM 17216	NZ_DS499577	CDS	fig|445970.5.peg.257	274494	275825	-		Signal recognition particle protein Ffh	289730	291061
NZ_DS499577:932738-932750-932948-932960	445970.5	Alistipes putredinis DSM 17216	NZ_DS499577	CDS	fig|445970.5.peg.861	932599	933597	-		hypothetical protein	947835	948833
NZ_DS499579:146749-146773-147192-147216	445970.5	Alistipes putredinis DSM 17216	NZ_DS499579	CDS	fig|445970.5.peg.1236	147169	147825	-		hypothetical protein	1363899	1364555
NZ_DS499580:26064-26075-26258-26269	445970.5	Alistipes putredinis DSM 17216	NZ_DS499580	CDS	fig|445970.5.peg.1734	25143	26699	+		Glycyl-tRNA synthetase (EC 6.1.1.14)	1868565	1870121
NZ_DS499580:354496-354507-354633-354644	445970.5	Alistipes putredinis DSM 17216	NZ_DS499580	CDS	fig|445970.5.peg.2036	353131	354522	+		Cysteinyl-tRNA synthetase (EC 6.1.1.16)	2196553	2197944
NZ_DS499580:406198-406211-406441-406454	445970.5	Alistipes putredinis DSM 17216	NZ_DS499580	CDS	fig|445970.5.peg.2084	406222	407085	+		hypothetical protein	2249644	2250507
NZ_DS499580:307853-307866-308015-308028	445970.5	Alistipes putredinis DSM 17216	NZ_DS499580	CDS	fig|445970.5.peg.1993	307365	308336	-		Electron bifurcating butyryl-CoA dehydrogenase, electron transfer flavoprotein alpha	2150787	2151758
NZ_DS499580:354496-354507-354633-354644	445970.5	Alistipes putredinis DSM 17216	NZ_DS499580	CDS	fig|445970.5.peg.2037	354539	354748	-		hypothetical protein	2197961	2198170
NZ_DS499580:406198-406211-406441-406454	445970.5	Alistipes putredinis DSM 17216	NZ_DS499580	CDS	fig|445970.5.peg.2083	404650	406221	-		hypothetical protein	2248072	2249643
NZ_DS499581:44084-44098-44285-44299	445970.5	Alistipes putredinis DSM 17216	NZ_DS499581	CDS	fig|445970.5.peg.2186	44241	44762	+		hypothetical protein	2367305	2367826
NZ_DS499581:44084-44098-44285-44299	445970.5	Alistipes putredinis DSM 17216	NZ_DS499581	CDS	fig|445970.5.peg.2185	43569	44186	-		hypothetical protein	2366633	2367250
NZ_DS499662:165889-165901-166579-166591	449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499662	CDS	fig|449673.7.peg.152	164528	167065	+		Recombination inhibitory protein MutS2	178288	180825
NZ_DS499662:84358-84371-84484-84497	449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499662	CDS	fig|449673.7.peg.77	84214	86442	+		Pyruvate formate-lyase (EC 2.3.1.54)	97974	100202
NZ_DS499662:145692-145707-145864-145879	449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499662	-1	-1	-1	-1	+	-1	-1	-1	-1
NZ_DS499662:247804-247818-247855-247869	449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499662	-1	-1	-1	-1	+	-1	-1	-1	-1
NZ_DS499662:113589-113602-113988-114001	449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499662	CDS	fig|449673.7.peg.101	112838	114001	-		Transposase, Gmet_2093 family	126598	127761
NZ_DS499662:231868-231881-232267-232280	449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499662	CDS	fig|449673.7.peg.214	231117	232280	-		Transposase, Gmet_2093 family	244877	246040
NZ_DS499662:71921-71932-72591-72602	449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499662	CDS	fig|449673.7.peg.70	71823	73901	-		Outer membrane vitamin B12 receptor BtuB	85583	87661
NZ_DS499664:17853-17866-18252-18265	449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499664	CDS	fig|449673.7.peg.292	17102	18265	-		Transposase, Gmet_2093 family	316665	317828
NZ_DS499664:4680-4693-5079-5092	449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499664	CDS	fig|449673.7.peg.274	3929	5092	-		Transposase, Gmet_2093 family	303492	304655
NZ_DS499665:30042-30055-30441-30454	449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499665	CDS	fig|449673.7.peg.320	29291	30454	-		Transposase, Gmet_2093 family	353773	354936
NZ_DS499665:69837-69852-70047-70062	449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499665	CDS	fig|449673.7.peg.347	69505	70251	-		3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100), FadG	393987	394733
NZ_DS499667:30456-30472-31124-31140	449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499667	CDS	fig|449673.7.peg.438	30479	31252	+		Type I restriction-modification system, specificity subunit S	492495	493268
NZ_DS499671:146057-146078-146119-146140	449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499671	-1	-1	-1	-1	+	-1	-1	-1	-1
NZ_DS499671:184610-184621-184692-184703	449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499671	-1	-1	-1	-1	+	-1	-1	-1	-1
NZ_DS499672:114479-114504-114587-114612	449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499672	CDS	fig|449673.7.peg.973	114485	114616	-		hypothetical protein	1089843	1089974
NZ_DS499672:64984-64998-65359-65373	449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499672	CDS	fig|449673.7.peg.930	64677	65681	-		Conjugative transposon protein TraJ	1040035	1041039
NZ_DS499672:69265-69278-69604-69617	449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499672	CDS	fig|449673.7.peg.934	69260	69592	-		Conjugative transposon protein TraF	1044618	1044950
NZ_DS499672:69265-69278-69604-69617	449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499672	CDS	fig|449673.7.peg.935	69603	69920	-		Conjugative transposon protein TraE	1044961	1045278
NZ_DS499672:78326-78337-78541-78552	449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499672	CDS	fig|449673.7.peg.945	76972	80226	-		FIG00404088: hypothetical protein	1052330	1055584
NZ_DS499672:91682-91696-91872-91886	449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499672	CDS	fig|449673.7.peg.952	89437	95253	-		Putative DNA methylase	1064795	1070611
NZ_DS499673:261377-261390-262025-262038	449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499673	CDS	fig|449673.7.peg.1527	260864	262153	+		Inositol-1-phosphate synthase (EC 5.5.1.4)	1712248	1713537
NZ_DS499673:539697-539721-540033-540057	449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499673	-1	-1	-1	-1	+	-1	-1	-1	-1
NZ_DS499673:63463-63474-63721-63732	449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499673	-1	-1	-1	-1	+	-1	-1	-1	-1
NZ_DS499673:213584-213596-213642-213654	449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499673	CDS	fig|449673.7.peg.1489	213012	213602	-		hypothetical protein	1664396	1664986
NZ_DS499674:103544-103555-103726-103737	449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499674	CDS	fig|449673.7.peg.1901	103161	104234	+		DNA-cytosine methyltransferase (EC 2.1.1.37)	2141674	2142747
NZ_DS499674:668865-668878-669264-669277	449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499674	CDS	fig|449673.7.peg.2352	668866	670029	+		Transposase, Gmet_2093 family	2707379	2708542
NZ_DS499674:118708-118721-118816-118829	449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499674	CDS	fig|449673.7.peg.1917	118468	119283	-		hypothetical protein	2156981	2157796
NZ_DS499674:66978-66991-67377-67390	449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499674	CDS	fig|449673.7.peg.1865	66227	67390	-		Transposase, Gmet_2093 family	2104740	2105903
NZ_DS499676:233897-233910-234296-234309	449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499676	CDS	fig|449673.7.peg.2670	233898	235061	+		Transposase, Gmet_2093 family	3053430	3054593
NZ_DS499676:207550-207575-207859-207884	449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499676	-1	-1	-1	-1	+	-1	-1	-1	-1
NZ_DS499676:664502-664523-664573-664594	449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499676	-1	-1	-1	-1	+	-1	-1	-1	-1
NZ_DS499676:681234-681247-681288-681301	449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499676	-1	-1	-1	-1	+	-1	-1	-1	-1
NZ_DS499676:142561-142574-142644-142657	449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499676	CDS	fig|449673.7.peg.2575	142524	142655	-		hypothetical protein	2962056	2962187
NZ_DS499676:282185-282198-282584-282597	449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499676	CDS	fig|449673.7.peg.2717	281434	282597	-		Transposase, Gmet_2093 family	3100966	3102129
NZ_DS499676:56445-56458-56555-56568	449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499676	CDS	fig|449673.7.peg.2513	56369	57445	-		Carbamoyl-phosphate synthase small chain (EC 6.3.5.5)	2875901	2876977
NZ_DS499677:129961-129974-130360-130373	449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499677	CDS	fig|449673.7.peg.3129	129962	131125	+		Transposase, Gmet_2093 family	3671607	3672770
NZ_DS499677:261586-261599-261985-261998	449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499677	CDS	fig|449673.7.peg.3245	261587	262750	+		Transposase, Gmet_2093 family	3803232	3804395
NZ_DS499677:418137-418150-418536-418549	449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499677	CDS	fig|449673.7.peg.3366	417386	418549	-		Transposase, Gmet_2093 family	3959031	3960194
NZ_DS499677:439113-439126-439512-439525	449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499677	CDS	fig|449673.7.peg.3388	438362	439525	-		Transposase, Gmet_2093 family	3980007	3981170
NZ_DS990119:1549-1560-1771-1782	484018.6	Bacteroides plebeius DSM 17135	NZ_DS990119	CDS	fig|484018.6.peg.224	1474	2979	+		Trk potassium uptake system protein TrkH	296859	298364
NZ_DS990119:207754-207767-207996-208009	484018.6	Bacteroides plebeius DSM 17135	NZ_DS990119	CDS	fig|484018.6.peg.403	206039	208858	+		Probable zinc protease pqqL (EC 3.4.99.-)	501424	504243
NZ_DS990119:528301-528313-528459-528471	484018.6	Bacteroides plebeius DSM 17135	NZ_DS990119	-1	-1	-1	-1	+	-1	-1	-1	-1
NZ_DS990119:561587-561600-561940-561953	484018.6	Bacteroides plebeius DSM 17135	NZ_DS990119	-1	-1	-1	-1	+	-1	-1	-1	-1
NZ_DS990119:565205-565218-565271-565284	484018.6	Bacteroides plebeius DSM 17135	NZ_DS990119	CDS	fig|484018.6.peg.702	565034	565489	-		FIG00899057: hypothetical protein	860419	860874
NZ_DS990122:204909-204923-204954-204968	484018.6	Bacteroides plebeius DSM 17135	NZ_DS990122	-1	-1	-1	-1	+	-1	-1	-1	-1
NZ_DS990127:185505-185525-185587-185607	484018.6	Bacteroides plebeius DSM 17135	NZ_DS990127	-1	-1	-1	-1	+	-1	-1	-1	-1
NZ_DS990127:176254-176267-176791-176804	484018.6	Bacteroides plebeius DSM 17135	NZ_DS990127	CDS	fig|484018.6.peg.1467	176031	177413	-		Two-component system response regulator protein	1857531	1858913
NZ_DS990129:26979-26990-27270-27281	484018.6	Bacteroides plebeius DSM 17135	NZ_DS990129	CDS	fig|484018.6.peg.1521	26167	27099	-		L-fuco-beta-pyranose dehydrogenase (EC 1.1.1.122)	1918866	1919798
NZ_DS990129:26979-26990-27270-27281	484018.6	Bacteroides plebeius DSM 17135	NZ_DS990129	CDS	fig|484018.6.peg.1522	27112	27492	-		L-fucose mutarotase (EC 5.1.3.29)	1919811	1920191
NZ_DS990129:8167-8178-8489-8500	484018.6	Bacteroides plebeius DSM 17135	NZ_DS990129	CDS	fig|484018.6.peg.1508	7369	9204	-		alpha-L-fucosidase (EC 3.2.1.51)	1900068	1901903
NZ_DS990130:415080-415091-415286-415297	484018.6	Bacteroides plebeius DSM 17135	NZ_DS990130	CDS	fig|484018.6.peg.1897	412979	415735	+		Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	2379453	2382209
NZ_DS990130:418838-418851-418927-418940	484018.6	Bacteroides plebeius DSM 17135	NZ_DS990130	CDS	fig|484018.6.peg.1900	418607	420853	+		Endo-1,4-beta-xylanase (EC 3.2.1.8)	2385081	2387327
NZ_DS990130:432270-432283-432587-432600	484018.6	Bacteroides plebeius DSM 17135	NZ_DS990130	CDS	fig|484018.6.peg.1907	432177	434567	+		Putative glycosyl hydrolase of unknown function (DUF1680)	2398651	2401041
NZ_DS990130:437757-437770-437892-437905	484018.6	Bacteroides plebeius DSM 17135	NZ_DS990130	CDS	fig|484018.6.peg.1909	436792	438003	+		Hypothetical glycoside hydrolase, family 43, similar to arabinosidase	2403266	2404477
NZ_DS990130:217778-217790-217912-217924	484018.6	Bacteroides plebeius DSM 17135	NZ_DS990130	CDS	fig|484018.6.peg.1746	215068	217911	-		Two-component system sensor histidine kinase/response regulator hybrid	2181542	2184385
NZ_DS990130:353639-353660-353838-353859	484018.6	Bacteroides plebeius DSM 17135	NZ_DS990130	CDS	fig|484018.6.peg.1844	353828	353950	-		hypothetical protein	2320302	2320424
NZ_DS990130:580236-580249-580353-580366	484018.6	Bacteroides plebeius DSM 17135	NZ_DS990130	CDS	fig|484018.6.peg.2010	579121	580365	-		Glucose/galactose transporter	2545595	2546839
NZ_DS990132:146720-146734-146842-146856	484018.6	Bacteroides plebeius DSM 17135	NZ_DS990132	CDS	fig|484018.6.peg.2479	145834	147426	+		Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	3064870	3066462
NZ_DS990134:349541-349555-349731-349745	484018.6	Bacteroides plebeius DSM 17135	NZ_DS990134	CDS	fig|484018.6.peg.3169	346175	351991	+		Putative DNA methylase	3892121	3897937
NZ_DS990134:362875-362886-363090-363101	484018.6	Bacteroides plebeius DSM 17135	NZ_DS990134	CDS	fig|484018.6.peg.3176	361202	364456	+		FIG00404088: hypothetical protein	3907148	3910402
NZ_DS990134:374226-374239-374565-374578	484018.6	Bacteroides plebeius DSM 17135	NZ_DS990134	CDS	fig|484018.6.peg.3186	373924	374241	+		Conjugative transposon protein TraE	3919870	3920187
NZ_DS990134:374226-374239-374565-374578	484018.6	Bacteroides plebeius DSM 17135	NZ_DS990134	CDS	fig|484018.6.peg.3187	374252	374584	+		Conjugative transposon protein TraF	3920198	3920530
NZ_DS990134:471403-471416-471618-471631	484018.6	Bacteroides plebeius DSM 17135	NZ_DS990134	CDS	fig|484018.6.peg.3271	467659	471471	+		DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)	4013605	4017417
NZ_DS990134:471403-471416-471618-471631	484018.6	Bacteroides plebeius DSM 17135	NZ_DS990134	CDS	fig|484018.6.peg.3272	471548	475834	+		DNA-directed RNA polymerase beta' subunit (EC 2.7.7.6)	4017494	4021780
QRIH01000001:102849-102863-102964-102978	33039.31	[Ruminococcus] torques strain AM22-16	QRIH01000001	CDS	fig|33039.31.peg.107	102556	103176	+		hypothetical protein	102556	103176
QRIH01000001:38351-38362-38530-38541	33039.31	[Ruminococcus] torques strain AM22-16	QRIH01000001	CDS	fig|33039.31.peg.39	37098	38843	-	iorA	Indolepyruvate oxidoreductase subunit IorA (EC 1.2.7.8)	37098	38843
QRIH01000002:107989-108002-108079-108092	33039.31	[Ruminococcus] torques strain AM22-16	QRIH01000002	CDS	fig|33039.31.peg.992	108068	108421	+		hypothetical protein	317839	318192
QRIH01000002:21707-21722-22084-22099	33039.31	[Ruminococcus] torques strain AM22-16	QRIH01000002	CDS	fig|33039.31.peg.915	21508	24042	-		Probable flavoprotein	231279	233813
QRIH01000009:64098-64112-64249-64263	33039.31	[Ruminococcus] torques strain AM22-16	QRIH01000009	-1	-1	-1	-1	+	-1	-1	-1	-1
QRIH01000011:79797-79811-80099-80113	33039.31	[Ruminococcus] torques strain AM22-16	QRIH01000011	CDS	fig|33039.31.peg.380	79649	80398	-		hypothetical protein	1387849	1388598
UFTK01000001:173257-173271-173379-173393	46503.89	Parabacteroides merdae strain NCTC13052	UFTK01000001	CDS	fig|46503.89.peg.499	172347	173963	+		Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	172347	173963
UFTK01000001:2310911-2310924-2311286-2311299	46503.89	Parabacteroides merdae strain NCTC13052	UFTK01000001	CDS	fig|46503.89.peg.2316	2310737	2314009	+		putative xanthan lyase XalB precursor	2310737	2314009
UFTK01000001:2736146-2736166-2736335-2736355	46503.89	Parabacteroides merdae strain NCTC13052	UFTK01000001	CDS	fig|46503.89.peg.2655	2736245	2736508	+		hypothetical protein	2736245	2736508
UFTK01000001:3019246-3019259-3019478-3019491	46503.89	Parabacteroides merdae strain NCTC13052	UFTK01000001	CDS	fig|46503.89.peg.2895	3018746	3019900	+	kinD	Two-component system sensor histidine kinase	3018746	3019900
UFTK01000001:3049082-3049098-3049268-3049284	46503.89	Parabacteroides merdae strain NCTC13052	UFTK01000001	repeat_region	fig|46503.89.repeat.65	3049084	3049300	+		repeat region	3049084	3049300
UFTK01000001:3304630-3304655-3304938-3304963	46503.89	Parabacteroides merdae strain NCTC13052	UFTK01000001	CDS	fig|46503.89.peg.3185	3304659	3304868	+		hypothetical protein	3304659	3304868
UFTK01000001:3614627-3614641-3614817-3614831	46503.89	Parabacteroides merdae strain NCTC13052	UFTK01000001	CDS	fig|46503.89.peg.3458	3611261	3617077	+		Putative DNA methylase	3611261	3617077
UFTK01000001:3627961-3627972-3628176-3628187	46503.89	Parabacteroides merdae strain NCTC13052	UFTK01000001	CDS	fig|46503.89.peg.3465	3626288	3629542	+		FIG00404088: hypothetical protein	3626288	3629542
